OBJECTID,PLACE_NAME_ID,GEO_NAME_ID,NAME_EN,NAME_STATUS,COORDINATES,DISTRICT
2297,26010000,2601,Wan Chai,Official,"22.278979013,114.173099811",Wan Chai District
2298,26020000,2602,Wan Chai Gap,Official,"22.267329384,114.170092384",Wan Chai District
2299,26030000,2603,Wan Cham Shan,Official,"22.242753387,114.241151035",Southern District
2300,26040000,2604,Wan Hau Chau,Official,"22.177996844,113.910442",Islands District
2301,26050000,2605,Wan Tam Shan,Official,"22.315633082,114.365388098",Sai Kung District
2302,26070000,2607,Wan Tsai,Official,"22.260534208,114.001522309",Islands District
2303,26080000,2608,Wan Tsai,Official,"22.260534208,114.001522309",Islands District
2304,26090000,2609,Wan Tsai,Official,"22.260534208,114.001522309",Islands District
2305,26100000,2610,Wan Tsai,Official,"22.260534208,114.001522309",Islands District
2306,26120000,2612,Wan Tuk,Official,"22.326380197,114.033053981",Tsuen Wan District
2307,26130000,2613,Wang Chau,Official,"22.451213444,114.018761004",Yuen Long District
2308,26140000,2614,Wang Chau,Official,"22.451213444,114.018761004",Yuen Long District
2309,26150000,2615,Wang Chau Chung Sam Wai,Official,"22.453794872,114.02688976",Yuen Long District
2310,26160000,2616,Wang Chau Fuk Hing Tsuen,Official,"22.454670578,114.026626504",Yuen Long District
2311,26170000,2617,Wang Chau Kok,Official,"22.327818429,114.377819099",Sai Kung District
2312,26180000,2618,Wang Chau Lam Uk Tsuen,Official,"22.452928277,114.02724044",Yuen Long District
2313,26190000,2619,Wang Chau Sai Tau Wai,Official,"22.453533269,114.024966761",Yuen Long District
2314,26200000,2620,Wang Chau Tung Tau Wai,Official,"22.454120804,114.027792932",Yuen Long District
2315,26210000,2621,Wang Chau Yeung Uk Tsuen,Official,"22.452232068,114.026308531",Yuen Long District
2316,26220000,2622,Wang Che,Official,"22.358942003,114.239175133",Sai Kung District
2317,26240000,2624,Wang Hang Village,Official,"22.252924411,113.869700592",Islands District
2318,26250000,2625,Wang Lek,Official,"22.552684079,114.178848029",North District
2319,26260000,2626,Wang Leng,Official,"22.493306438,114.259205742",North District
2320,26270000,2627,Wang Leng,Official,"22.493306438,114.259205742",North District
2321,26280000,2628,Wang Leng Au,Official,"22.492906623,114.263918744",Tai Po District
2322,26290000,2629,Wang Leng Pui,Official,"22.487623879,114.263847416",Tai Po District
2323,26300000,2630,Wang Leng Tau,Official,"22.487643931,114.260076979",Tai Po District
2324,26310000,2631,Wang Long,Official,"22.223356345,114.114740329",Islands District
2325,26320000,2632,Wang Pai,Official,"22.275886282,114.360289252",Sai Kung District
2326,26330000,2633,Wang Shan Keuk Ha Tsuen,Official,"22.495369264,114.228001844",North District
2327,26340000,2634,Wang Shan Keuk San Tsuen,Official,"22.521023605,114.172033859",North District
2328,26350000,2635,Wang Shan Keuk Sheung Tsuen,Official,"22.496183184,114.22412456",North District
2329,26360000,2636,Wang Tau Hom,Official,"22.340441041,114.186921552",Wong Tai Sin District
2330,26380000,2638,Wang Tau Tun,Official,"22.38723404,114.351132143",Sai Kung District
2331,26390000,2639,Wang Toi Shan,Official,"22.441326909,114.093670331",Yuen Long District
2332,26400000,2640,Wang Toi Shan Ho Lik Pui,Official,"22.44066869,114.095642742",Yuen Long District
2333,26410000,2641,Wang Toi Shan Hung Mo Tam,Official,"22.443826147,114.089510995",Yuen Long District
2334,26420000,2642,Wang Toi Shan Lo Uk Tsuen,Official,"22.439954255,114.093622578",Yuen Long District
2335,26430000,2643,Wang Toi Shan San Tsuen,Official,"22.438652513,114.091029653",Yuen Long District
2336,26440000,2644,Wang Toi Shan Shan Tsuen,Official,"22.444257433,114.095907252",Yuen Long District
2337,26450000,2645,Wang Toi Shan Wing Ning Lei,Official,"22.442068653,114.096127651",Yuen Long District
2338,26460000,2646,Wang Toi Shan Yau Uk Tsuen,Official,"22.442201932,114.091882345",Yuen Long District
2339,26470000,2647,Wang Tong,Official,"22.272024153,113.996016289",Islands District
2340,26480000,2648,Wang Tong,Official,"22.272024153,113.996016289",Islands District
2341,26490000,2649,Wang Tong River,Official,"22.275644145,113.994866693",Islands District
2342,26500000,2650,Waterfall Bay,Official,"22.25144788,114.133626039",Southern District
2343,26510000,2651,West Buffalo Hill,Official,"22.372914837,114.232044745",Sha Tin District
2344,26520000,2652,West Lamma Channel,Official,"22.222525036,114.077379063",Islands District
2345,26550000,2655,Windy Gap,Official,"22.221674882,114.243343142",Southern District
2346,26560000,2656,Wing Kei Tsuen,Official,"22.461788268,114.052437041",Yuen Long District
2347,26570000,2657,Wing Lung Wai,Official,"22.440317839,114.067325619",Yuen Long District
2348,26580000,2658,Wing Ning Tsuen,Official,"22.500865776,114.150896641",North District
2349,26590000,2659,Wing Ning Tsuen,Official,"22.500865776,114.150896641",North District
2350,26600000,2660,Wing Ning Wai,Official,"22.501687379,114.149905187",North District
2351,26610000,2661,Wing Ping Tsuen,Official,"22.500538526,114.076355393",Yuen Long District
2352,26630000,2663,Wo Hang Tai Long,Official,"22.530901485,114.198152989",North District
2353,26640000,2664,Wo Hing Tsuen,Official,"22.484510616,114.144758269",North District
2354,26650000,2665,Wo Hop Shek,Official,"22.47596686,114.140144738",North District
2355,26670000,2667,Wo Hop Shek San Tsuen,Official,"22.485477511,114.148159173",North District
2356,26680000,2668,Wo Hop Shek Village,Official,"22.485847812,114.148470058",North District
2357,26690000,2669,Wo Keng Shan,Official,"22.536429325,114.169953017",North District
2358,26700000,2670,Wo Keng Shan,Official,"22.536429325,114.169953017",North District
2359,26710000,2671,Wo Liu,Official,"22.399386901,114.279981475",Sai Kung District
2360,26720000,2672,Wo Liu,Official,"22.399386901,114.279981475",Sai Kung District
2361,26730000,2673,Wo Liu Hang,Official,"22.398723128,114.197530673",Sha Tin District
2362,26740000,2674,Wo Liu Tun,Official,"22.269671075,113.942539197",Islands District
2363,26760000,2676,Wo Mei,Official,"22.350583328,114.251937595",Sai Kung District
2364,26770000,2677,Wo Ping San Tsuen,Official,"22.431665553,113.99581019",Tuen Mun District
2365,26780000,2678,Wo Shang Wai,Official,"22.487030531,114.052557022",Yuen Long District
2366,26790000,2679,Wo Sheung Au,Official,"22.279723027,113.992251257",Islands District
2367,26800000,2680,Wo Sheung Chau,Official,"22.435700946,114.4019191",Sai Kung District
2368,26810000,2681,Wo Sheung Tun,Official,"22.407890304,114.182711361",Sha Tin District
2369,26820000,2682,Wo Tin,Official,"22.274455114,113.989570487",Islands District
2370,26830000,2683,Wo Tong Kong,Official,"22.532129461,114.199271066",North District
2371,26840000,2684,Wo Tong Kong,Official,"22.532129461,114.199271066",North District
2372,26850000,2685,Wo Tong Kong,Official,"22.532129461,114.199271066",North District
2373,26860000,2686,Wo Tong Pui,Official,"22.460633667,114.142286246",Tai Po District
2374,26870000,2687,Wo Yi Hop,Official,"22.383765598,114.139440683",Tsuen Wan District
2375,26880000,2688,Wok Tai Wan,Official,"22.356216576,114.081158133",Kwai Tsing District
2376,26900000,2690,Wong Chuk Chung,Official,"22.506033505,114.284336721",North District
2377,26910000,2691,Wong Chuk Hang,Official,"22.247832161,114.169598564",Southern District
2378,26920000,2692,Wong Chuk Hang San Wai Village,Official,"22.249141769,114.176457189",Southern District
2379,26930000,2693,Wong Chuk Kok,Official,"22.208647257,114.159921634",Islands District
2380,26940000,2694,Wong Chuk Kok Hoi,Official,"22.50704986,114.313543098",North District
2381,26950000,2695,Wong Chuk Kok Tsui,Official,"22.511320805,114.333812017",North District
2382,26960000,2696,Wong Chuk Long,Official,"22.431961531,114.314100835",Tai Po District
2383,26970000,2697,Wong Chuk Shan,Official,"22.378926714,114.238824758",Sha Tin District
2384,26980000,2698,Wong Chuk Tsuen,Official,"22.473396927,114.232103918",Tai Po District
2385,26990000,2699,Wong Chuk Wan,Official,"22.398969,114.283826909",Sai Kung District
2386,27000000,2700,Wong Chuk Yeung,Official,"22.405210892,114.265932642",Tai Po District
2387,27010000,2701,Wong Chuk Yeung,Official,"22.405210892,114.265932642",Tai Po District
2388,27020000,2702,Wong Chuk Yuen,Official,"22.433340643,114.105564864",Yuen Long District
2389,27030000,2703,Wong Fa Pai,Official,"22.233609806,113.830166951",Islands District
2390,27040000,2704,Wong Fong Shan,Official,"22.536308778,114.289483134",North District
2391,27050000,2705,Wong Ka Wai,Official,"22.400247053,113.97906937",Tuen Mun District
2392,27060000,2706,Wong Ka Wai,Official,"22.400247053,113.97906937",Tuen Mun District
2393,27070000,2707,Wong Keng Tei,Official,"22.394256378,114.317511249",Sai Kung District
2394,27080000,2708,Wong Keng Tsai,Official,"22.342941841,114.233790008",Sai Kung District
2395,27090000,2709,Wong Kok Mei,Official,"22.531981311,114.304187109",North District
2396,27100000,2710,Wong Kok Tau,Official,"22.532400042,114.299900633",North District
2397,27110000,2711,Wong Kok Teng,Official,"22.534536804,114.304306103",North District
2398,27120000,2712,Wong Kong Shan,Official,"22.490335103,114.144134985",North District
2399,27130000,2713,Wong Kung Tin,Official,"22.278824664,113.988477919",Islands District
2400,27140000,2714,Wong Leng,Official,"22.489188574,114.207864363",Tai Po District
2401,27150000,2715,Wong Lung Hang,Official,"22.273303455,113.950372953",Islands District
2402,27160000,2716,Wong Ma Tei,Official,"22.433261879,114.333957214",Tai Po District
2403,27170000,2717,Wong Mau Chau,Official,"22.448353028,114.394993383",Sai Kung District
2404,27180000,2718,Wong Mau Hang Shan,Official,"22.548232114,114.174230065",North District
2405,27190000,2719,Wong Mau Kok,Official,"22.447823517,114.355598875",Tai Po District
2406,27200000,2720,Wong Mo Ying,Official,"22.403268985,114.29469767",Sai Kung District
2407,27210000,2721,Wong Nai Chau,Official,"22.541998919,114.311633199",North District
2408,27220000,2722,Wong Nai Chau,Official,"22.541998919,114.311633199",North District
2409,27230000,2723,Wong Nai Chau,Official,"22.541998919,114.311633199",North District
2410,27240000,2724,Wong Nai Chau Tsai,Official,"22.384253102,114.314588057",Sai Kung District
2411,27250000,2725,Wong Nai Chung Gap,Official,"22.258135529,114.192804597",Wan Chai District
2412,27260000,2726,Wong Nai Fai,Official,"22.424956485,114.199185818",Tai Po District
2413,27270000,2727,Wong Nai Tau,Official,"22.382031122,114.216803162",Sha Tin District
2414,27290000,2729,Wong Nai Tun Tsuen,Official,"22.417928061,114.01960486",Yuen Long District
2415,27300000,2730,Wong Nai Uk,Official,"22.283796363,113.937343731",Islands District
2416,27310000,2731,Wong Tai Sin,Official,"22.341776963,114.19406638",Wong Tai Sin District
2417,27320000,2732,Wong Tei Tung,Official,"22.434096279,114.285728603",Tai Po District
2418,27330000,2733,Wong Uk Tsuen,Official,"22.362746397,114.02342424",Tuen Mun District
2419,27340000,2734,Wong Uk Village,Official,"22.379849085,114.199499042",Sha Tin District
2420,27350000,2735,Wong Wan,Official,"22.508861797,114.30644992",North District
2421,27360000,2736,Wong Wan,Official,"22.508861797,114.30644992",North District
2422,27370000,2737,Wong Wan Pai,Official,"22.327289326,114.313590532",Sai Kung District
2423,27380000,2738,Wong Wan Pak Teng,Official,"22.522149856,114.3120805",North District
2424,27390000,2739,Wong Wan Sai Teng,Official,"22.508017433,114.300744041",North District
2425,27400000,2740,Wong Wan Tsai,Official,"22.478799589,114.294761492",Tai Po District
2426,27410000,2741,Wong Wan Tsui,Official,"22.5083168,114.310337046",North District
2427,27420000,2742,Wong Ye Kok,Official,"22.544651221,114.432766961",Tai Po District
2428,27430000,2743,Wong Yi Chau,Official,"22.388819177,114.318476856",Sai Kung District
2429,27440000,2744,Wong Yi Chau,Official,"22.388819177,114.318476856",Sai Kung District
2430,27450000,2745,Wong Yue Tan,Official,"22.461800112,114.203369538",Tai Po District
2431,27460000,2746,Wu Chau,Official,"22.501323033,114.304450582",North District
2432,27470000,2747,Wu Chau,Official,"22.501323033,114.304450582",North District
2433,27480000,2748,Wu Chau Tong,Official,"22.498290892,114.301814118",North District
2434,27490000,2749,Wu Kai Sha,Official,"22.432187646,114.241199122",Sha Tin District
2435,27500000,2750,Wu Kai Sha Village,Official,"22.427835705,114.239302986",Sha Tin District
2436,27510000,2751,Wu Kau Tang,Official,"22.505339701,114.249241287",North District
2437,27530000,2753,Wu Kwai Sha Tsui,Official,"22.437307878,114.241298625",Sha Tin District
2438,27540000,2754,Wu Lei Kiu,Official,"22.440246786,114.355783453",Tai Po District
2439,27550000,2755,Wu Lei Tau,Official,"22.377844826,114.255515789",Sai Kung District
2440,27560000,2756,Wu Nga Lok Yeung,Official,"22.505496214,114.13987454",North District
2441,27570000,2757,Wu Pai,Official,"22.526062921,114.284235567",North District
2442,27580000,2758,Wu Pai,Official,"22.526062921,114.284235567",North District
2443,27590000,2759,Wu Pai,Official,"22.526062921,114.284235567",North District
2444,27600000,2760,Wu Shek Kok,Official,"22.53480926,114.211724042",North District
2445,27610000,2761,Wu Tip Shan,Official,"22.489692271,114.136730172",North District
2446,27620000,2762,Wu Tip Shan Village,Official,"22.489277347,114.138683564",North District
2447,27630000,2763,Wu Yeung Chau Pai,Official,"22.518491511,114.290032438",North District
2448,27640000,2764,Wu Ying Pai,Official,"22.303092521,114.035542851",Islands District
2449,27650000,2765,Yam Tsai,Official,"22.32827866,114.01600732",Tsuen Wan District
2450,27660000,2766,Yam Tsai Wan,Official,"22.330302607,114.01712127",Tsuen Wan District
2451,27670000,2767,Yan Chau,Official,"22.526304321,114.287803122",North District
2452,27690000,2769,Yan O Tuk,Official,"22.323804108,114.020719978",Tsuen Wan District
2453,27700000,2770,Yan O Wan,Official,"22.326966105,114.022075365",Tsuen Wan District
2454,27710000,2771,Yan Shau Wai,Official,"22.501909975,114.074498141",Yuen Long District
2455,27730000,2773,Yau Cha Po,Official,"22.426133515,114.035661499",Yuen Long District
2456,27740000,2774,Yau Kom Tau,Official,"22.359518318,114.091146168",Kwai Tsing District
2457,27750000,2775,Yau Kom Tau,Official,"22.359518318,114.091146168",Kwai Tsing District
2458,27760000,2776,Yau Lung Kok,Official,"22.373774666,114.295643793",Sai Kung District
2459,27770000,2777,Yau Ma Hom Resite Village,Official,"22.371924874,114.132685961",Tsuen Wan District
2460,27780000,2778,Yau Ma Po,Official,"22.381738086,114.270403837",Sai Kung District
2461,27790000,2779,Yau Ma Tei,Official,"22.310459622,114.169148898",Yau Tsim Mong District
2462,27800000,2780,Yau Mei San Tsuen,Official,"22.480495977,114.057120196",Yuen Long District
2463,27820000,2782,Yau Oi Tsuen,Official,"22.386199129,114.177583254",Sha Tin District
2464,27850000,2785,Yau Tong,Official,"22.295782661,114.237730242",Kwun Tong District
2465,27870000,2787,Yau Yat Tsuen,Official,"22.330932134,114.174010868",Sham Shui Po District
2466,27880000,2788,Yau Yue Tong,Official,"22.511211781,114.303827902",North District
2467,27910000,2791,Yeung Chau,Official,"22.539835326,114.307159305",North District
2468,27920000,2792,Yeung Chau,Official,"22.539835326,114.307159305",North District
2469,27930000,2793,Yeung Chau,Official,"22.539835326,114.307159305",North District
2470,27940000,2794,Yeung Ka Tsuen,Official,"22.410831451,114.020982279",Yuen Long District
2471,27950000,2795,Yeung Kok Tau,Official,"22.503748346,114.36388301",Tai Po District
2472,27960000,2796,Yeung Siu Hang,Official,"22.394621105,113.964840802",Tuen Mun District
2473,27970000,2797,Yeung Uk San Tsuen,Official,"22.450614742,114.025367917",Yuen Long District
2474,27980000,2798,Yeung Uk Tsuen,Official,"22.442177499,114.042591113",Yuen Long District
2475,27990000,2799,Yeung Uk Tsuen,Official,"22.442177499,114.042591113",Yuen Long District
2476,28000000,2800,Yi Chuen,Official,"22.340358554,114.053842609",Tsuen Wan District
2477,28010000,2801,Yi Leng,Official,"22.354413639,114.317636256",Sai Kung District
2478,28020000,2802,Yi Long,Official,"22.214526365,113.988350495",Islands District
2479,28030000,2803,Yi Long Pai,Official,"22.212460423,113.990157186",Islands District
2480,28040000,2804,Yi Long Wan,Official,"22.214321893,113.991163387",Islands District
2481,28050000,2805,Yi O,Official,"22.231980616,113.85020108",Islands District
2482,28060000,2806,Yi O Hau,Official,"22.232888539,113.8481329",Islands District
2483,28070000,2807,Yi O Kau Tsuen,Official,"22.224950984,113.848296894",Islands District
2484,28080000,2808,Yi O San Tsuen,Official,"22.229595442,113.849653725",Islands District
2485,28090000,2809,Yi Pai,Official,"22.312067541,114.371730657",Sai Kung District
2486,28100000,2810,Yi Pak Au,Official,"22.308202734,114.006218397",Islands District
2487,28110000,2811,Yi Pak Wan,Official,"22.304925965,114.016373743",Islands District
2488,28120000,2812,Yi Pei Chun,Official,"22.377575634,114.124770533",Tsuen Wan District
2489,28130000,2813,Yi To,Official,"22.527903542,114.234439047",North District
2490,28140000,2814,Yi Tung Shan,Official,"22.258746353,113.963901183",Islands District
2491,28150000,2815,Yick Yuen Tsuen,Official,"22.42790861,113.987684897",Tuen Mun District
2492,28160000,2816,Yim Liu Ha,Official,"22.544785102,114.224811426",North District
2493,28170000,2817,Yim Tin,Official,"22.253686388,113.866740024",Islands District
2494,28180000,2818,Yim Tin Kok Resite Village,Official,"22.352867397,114.10031485",Kwai Tsing District
2495,28190000,2819,Yim Tin Tsai,Official,"22.450789507,114.215695889",Tai Po District
2496,28200000,2820,Yim Tin Tsai,Official,"22.450789507,114.215695889",Tai Po District
2497,28210000,2821,Yim Tso Ha,Official,"22.532218422,114.20742681",North District
2498,28220000,2822,Yin Kong,Official,"22.504241009,114.111495935",North District
2499,28230000,2823,Yin Ngam,Official,"22.42412506,114.150376695",Tai Po District
2500,28240000,2824,Yin Tsz Ngam,Official,"22.387764999,114.390334765",Sai Kung District
2501,28250000,2825,Ying Lung Wai,Official,"22.447003978,114.036932452",Yuen Long District
2502,28260000,2826,Ying Pun,Official,"22.473023128,114.111789933",North District
2503,28270000,2827,Ying Pun Ha,Official,"22.457168735,114.159386441",Tai Po District
2504,28280000,2828,Ying Sin Leung CARE Village,Official,"22.200353792,114.019101531",Islands District
2505,28290000,2829,Yiu Dau Ping,Official,"22.406770319,114.186858348",Sha Tin District
2506,28340000,2834,Yu Uk Village,Official,"22.313734987,114.275502402",Sai Kung District
2507,28350000,2835,Yue Kok,Official,"22.457684414,114.176942409",Tai Po District
2508,28410000,2841,Yuen Chau,Official,"22.173815604,113.904952322",Islands District
2509,28420000,2842,Yuen Chau Kok,Official,"22.383894743,114.199616223",Sha Tin District
2510,28430000,2843,Yuen Chau Tsai,Official,"22.445840704,114.178402157",Tai Po District
2511,28440000,2844,Yuen Kok,Official,"22.181372967,114.149113343",Islands District
2512,28450000,2845,Yuen Kong,Official,"22.42567417,114.077540639",Yuen Long District
2513,28460000,2846,Yuen Kong Chau,Official,"22.325745501,114.366935291",Sai Kung District
2514,28470000,2847,Yuen Kong Chau,Official,"22.325745501,114.366935291",Sai Kung District
2515,28480000,2848,Yuen Kong San Tsuen,Official,"22.42169259,114.074314201",Yuen Long District
2516,28490000,2849,Yuen Leng,Official,"22.475816377,114.157654509",Tai Po District
2517,28500000,2850,Yuen Leng Chai,Official,"22.53415167,114.116847809",North District
2518,28510000,2851,Yuen Ling,Official,"22.352998563,114.242560681",Sai Kung District
2519,28520000,2852,Yuen Ling Tsai,Official,"22.282541706,114.038843258",Islands District
2520,28530000,2853,Yuen Long,Official,"22.445903665,114.018873884",Yuen Long District
2521,28540000,2854,Yuen Long Kau Hui,Official,"22.446765304,114.032522179",Yuen Long District
2522,28560000,2856,Yuen Ng Fan,Official,"22.376890733,114.336933063",Sai Kung District
2523,28570000,2857,Yuen Shan,Official,"22.451534877,114.069152971",Yuen Long District
2524,28580000,2858,Yuen Tau Shan,Official,"22.432750036,113.973729333",Yuen Long District
2525,28590000,2859,Yuen Tuen Shan,Official,"22.548279177,114.224774212",North District
2526,28600000,2860,Yuen Tun,Official,"22.370187908,114.044281725",Tsuen Wan District
2527,28610000,2861,Yuen Tun Ha,Official,"22.426510303,114.159137727",Tai Po District
2528,28620000,2862,Yuen Tun Village,Official,"22.362676166,114.046318005",Tsuen Wan District
2529,28650000,2865,Yuk Kwai Shan,Official,"22.237924422,114.15670731",Southern District
2530,28680000,2868,Yung Kok,Official,"22.551395776,114.305128518",North District
2531,28690000,2869,Yung Shu Village,Official,"22.469384286,114.359036966",Tai Po District
2532,28700000,2870,Yung Shue Au,Official,"22.544586988,114.246199425",North District
2533,28710000,2871,Yung Shue Au Wan,Official,"22.547005961,114.248835243",North District
2534,28720000,2872,Yung Shue Ha,Official,"22.200046956,114.141041158",Islands District
2535,28730000,2873,Yung Shue Ling,Official,"22.225839266,114.113391003",Islands District
2536,28740000,2874,Yung Shue Long New Village,Official,"22.22749184,114.113283564",Islands District
2537,28750000,2875,Yung Shue Long Old Village,Official,"22.226282312,114.114797238",Islands District
2538,28760000,2876,Yung Shue O,Official,"22.426740421,114.292998202",Tai Po District
2539,28770000,2877,Yung Shue Wan,Official,"22.225973514,114.110354993",Islands District
2540,28780000,2878,Yung Shue Wan,Official,"22.225973514,114.110354993",Islands District
2541,28970000,2897,Sheung Yue River,Official,"22.500489815,114.103188337",North District
2542,28980000,2898,Ping Yuen River,Official,"22.540518648,114.154340318",North District
2543,28990000,2899,Ng Tung River,Official,"22.508005444,114.134907424",North District
2544,29000000,2900,Tan Shan River,Official,"22.513609726,114.174755568",North District
2545,29010000,2901,Shek Sheung River,Official,"22.510338544,114.116702582",North District
2546,29180000,2918,Hoi Pa San Tsuen Section Two,Official,"22.373722873,114.136210026",Tsuen Wan District
2547,29220000,2922,Au Tsai Tsuen,Official,"22.353884362,114.260405045",Sai Kung District
2548,29260000,2926,Breaker Reef,Official,"22.461230186,114.420371668",Tai Po District
2549,29270000,2927,Bride's Pool,Official,"22.503375269,114.23922023",Tai Po District
2550,29320000,2932,Cham Pai,Official,"22.490056536,114.365409733",Tai Po District
2551,29330000,2933,Chau Tsai Kok,Official,"22.471679948,114.357310429",Tai Po District
2552,29340000,2934,Che Ting Tsuen,Official,"22.376192557,114.271759515",Sai Kung District
2553,29360000,2936,Chek Keng Hau,Official,"22.429893201,114.351836169",Tai Po District
2554,29390000,2939,Cheung Hang Village,Official,"22.351743393,114.139818145",Kwai Tsing District
2555,29400000,2940,Cheung Kung Shan,Official,"22.351487642,114.263586579",Sai Kung District
2556,29410000,2941,Cheung Shue Tan Hang,Official,"22.426193785,114.198263245",Tai Po District
2557,29420000,2942,Cheung Uk Tei,Official,"22.434890828,114.161574874",Tai Po District
2558,29430000,2943,Chik Mun Tau,Official,"22.525291414,114.31326943",North District
2559,29470000,2947,Choi Yuen Tsuen,Official,"22.268926828,113.988229204",Islands District
2560,29480000,2948,Chuk Yuen United Village,Official,"22.342481162,114.195726461",Wong Tai Sin District
2561,29500000,2950,Chung Tsai Tsuen,Official,"22.284856642,114.042538043",Islands District
2562,29530000,2953,Dragon Beach,Official,"22.360492341,114.049024298",Tsuen Wan District
2563,29540000,2954,Fan Tap Pai,Official,"22.314669359,114.34674233",Sai Kung District
2564,29550000,2955,Fat Tau Chau Village,Official,"22.313865401,114.268718295",Sai Kung District
2565,29550128,2955,Fu Tau Chau,Alias,"22.313865401,114.268718295",Sai Kung District
2566,29560000,2956,Fat Tong Mun,Official,"22.259536419,114.297487511",Sai Kung District
2567,29600000,2960,Ha Wan Fisherman San Tsuen,Official,"22.509778673,114.079730996",Yuen Long District
2568,29610000,2961,Ha Yeung San Tsuen,Official,"22.297995713,114.287835442",Sai Kung District
2569,29620000,2962,Ham Tin Tsuen,Official,"22.372005138,114.129122509",Tsuen Wan District
2570,29640000,2964,Hang Hau Village,Official,"22.321199271,114.26687894",Sai Kung District
2571,29670000,2967,Heung Fan Liu New Village,Official,"22.376798083,114.167475152",Sha Tin District
2572,29710000,2971,Hoi Tam Hau,Official,"22.260665105,114.347938317",Sai Kung District
2573,29750000,2975,Hop Shing Wai,Official,"22.495210035,114.06199578",Yuen Long District
2574,29760000,2976,Hung Kiu San Tsuen,Official,"22.518893243,114.12515514",North District
2575,29760129,2976,,Alias,"22.518893243,114.12515514",North District
2576,29780000,2978,Kai Tak,Official,"22.325322712,114.198538999",Kowloon City District
2577,29800000,2980,Kak Tin Village Kung Miu,Official,"22.367415536,114.182253324",Sha Tin District
2578,29830000,2983,Kap Shui Mun,Official,"22.34288883,114.056131378",Tsuen Wan District
2579,29850000,2985,Ko Tong Hau,Official,"22.437671777,114.339994666",Tai Po District
2580,29880000,2988,Kwai Tei Village,Official,"22.40000636,114.188547674",Sha Tin District
2581,29900000,2990,Kwat Tau Tam,Official,"22.377011792,114.313221537",Sai Kung District
2582,29910000,2991,Kwong Shan Tsuen,Official,"22.41206931,113.965882696",Tuen Mun District
2583,29920000,2992,Kwu Hang Village,Official,"22.374743299,114.136112632",Tsuen Wan District
2584,29940000,2994,Kwun Mun Fishermen Village,Official,"22.37643671,114.271196505",Sai Kung District
2585,29970000,2997,Kwun Yam Shan Village,Official,"22.359637087,114.209223942",Sha Tin District
2586,30020000,3002,Lei Yue Mun,Official,"22.284584245,114.238899521",Eastern District
2587,30040000,3004,Lo Chau Mun,Official,"22.178105385,114.255239289",Islands District
2588,30050000,3005,Lo Shue Pai,Official,"22.275100708,114.242388382",Eastern District
2589,30080000,3008,Long Valley,Official,"22.508533943,114.113667753",North District
2590,30100000,3010,Luen Yick Fishermen Village,Official,"22.45563001,114.214920004",Tai Po District
2591,30110000,3011,Luk Chau Au,Official,"22.398208203,114.235220652",Sha Tin District
2592,30120000,3012,Lung Shuen Pai,Official,"22.306609586,114.36706466",Sai Kung District
2593,30130000,3013,Lung Shuen Pai,Official,"22.306609586,114.36706466",Sai Kung District
2594,30140000,3014,Lung Tsai Tsuen,Official,"22.204212106,114.031161539",Islands District
2595,30170000,3017,Ma Sim Pai Village,Official,"22.378307922,114.123661617",Tsuen Wan District
2596,30180000,3018,Ma Tsai Pai,Official,"22.322852255,114.327242812",Sai Kung District
2597,30220000,3022,Ma Wat River,Official,"22.489085144,114.147233494",North District
2598,30230000,3023,Man Yuen Chuen,Official,"22.471839502,114.050122012",Yuen Long District
2599,30240000,3024,Mat Chau Mun,Official,"22.16140018,114.251642844",Islands District
2600,30250000,3025,Man Sau Sun Tsuen,Official,"22.379628205,114.264586057",Sai Kung District
2601,30280000,3028,Middle Channel,Official,"22.491382444,114.358910265",Tai Po District
2602,30280131,3028,Chek Chau Hau,Alias,"22.491382444,114.358910265",Tai Po District
2603,30290000,3029,Mirror Pool,Official,"22.504259319,114.24157258",North District
2604,30300000,3030,Miu Keng,Official,"22.528780757,114.177865911",North District
2605,30310000,3031,Mun Tsai,Official,"22.537037564,114.305115249",North District
2606,30330000,3033,Ngan Peng Keng,Official,"22.269378314,114.349210234",Sai Kung District
2607,30340000,3034,Ngau Kok Chung,Official,"22.504538707,114.291284526",North District
2608,30370000,3037,Pak Fa Tsuen,Official,"22.446098806,114.015308356",Yuen Long District
2609,30380000,3038,Pak Kan,Official,"22.216898082,114.213458581",Southern District
2610,30420000,3042,Pak Kung Au,Official,"22.555318332,114.205856872",North District
2611,30440000,3044,Pak Shek Wo San Tsuen,Official,"22.338152538,114.242019821",Sai Kung District
2612,30490000,3049,Po Leng Au,Official,"22.490313157,114.128654466",North District
2613,30500000,3050,Po Yue Pai,Official,"22.546273907,114.295547867",North District
2614,30510000,3051,Po Yue Pai,Official,"22.546273907,114.295547867",North District
2615,30540000,3054,Quarry Gap,Official,"22.266873873,114.21340366",Eastern District
2616,30540133,3054,Tai Fung Au,Alias,"22.266873873,114.21340366",Eastern District
2617,30600000,3060,Sai Pai,Official,"22.178395873,114.269570508",Islands District
2618,30610000,3061,Sai Shan,Official,"22.34334415,114.10928989",Kwai Tsing District
2619,30620000,3062,Sam Chau Mun,Official,"22.327289598,114.367044154",Sai Kung District
2620,30670000,3067,See Chau Mun,Official,"22.334280822,114.331623203",Sai Kung District
2621,30690000,3069,Sha Pai,Official,"22.524849904,114.28856986",North District
